ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
1062079,8343,11,64.0,08:48:27,2021/03/21,83808,1,1,24,2021-03-21 08:48:27.000,1616303907,Operation,0,12,1
1062080,8344,11,-240.0,08:48:38,2021/03/21,83808,1,1,24,2021-03-21 08:48:38.000,1616303918,Operation,0,12,1
1062082,8346,11,8.0,08:48:55,2021/03/21,83808,1,1,24,2021-03-21 08:48:55.000,1616303935,Operation,0,12,1
1062158,8343,11,62.0,11:40:07,2021/03/21,83808,1,1,24,2021-03-21 11:40:07.000,1616314207,Operation,0,12,1
1062159,8344,11,-210.0,11:40:19,2021/03/21,83808,1,1,24,2021-03-21 11:40:19.000,1616314219,Operation,0,12,1
1062161,8346,11,8.0,11:40:28,2021/03/21,83808,1,1,24,2021-03-21 11:40:28.000,1616314228,Operation,0,12,1
1062208,8341,11,0.23,14:15:51,2021/03/21,83808,1,1,24,2021-03-21 14:15:51.000,1616323551,Operation,0,12,1
1062209,8343,11,65.0,14:16:05,2021/03/21,83808,1,1,24,2021-03-21 14:16:05.000,1616323565,Operation,0,12,1
1062210,8344,11,-210.0,14:16:13,2021/03/21,83808,1,1,24,2021-03-21 14:16:13.000,1616323573,Operation,0,12,1
1062212,8346,11,7.8,14:16:38,2021/03/21,83808,1,1,24,2021-03-21 14:16:38.000,1616323598,Operation,0,12,1
1062295,9286,11,8.1,17:17:02,2021/03/21,83808,1,1,24,2021-03-21 17:17:02.000,1616334422,Operation,0,12,1
1062296,9287,11,1.38,17:17:02,2021/03/21,83808,1,1,24,2021-03-21 17:17:02.000,1616334422,Operation,0,12,1
1079503,9375,11,48.0,20:23:44,2021/03/22,83683,1,1,21,2021-03-22 20:23:44.000,1616428424,Operation,0,12,1
1079631,9375,11,46.0,23:08:20,2021/03/22,83770,1,1,21,2021-03-22 23:08:20.000,1616438300,Operation,0,12,1
1079759,9375,11,43.0,02:30:21,2021/03/23,83683,1,1,21,2021-03-23 02:30:21.000,1616450421,Operation,0,12,1
1079886,9375,11,55.0,05:07:48,2021/03/23,83770,1,1,21,2021-03-23 05:07:48.000,1616459868,Operation,0,12,1
1081261,8341,11,0.23,20:30:36,2021/03/22,83823,1,1,24,2021-03-22 20:30:36.000,1616428836,Operation,0,12,1
1081262,8342,11,12.3,20:31:16,2021/03/22,83823,1,1,24,2021-03-22 20:31:16.000,1616428876,Operation,0,12,1
1081263,8343,11,63.0,20:31:28,2021/03/22,83823,1,1,24,2021-03-22 20:31:28.000,1616428888,Operation,0,12,1
1081264,8344,11,-205.0,20:31:45,2021/03/22,83823,1,1,24,2021-03-22 20:31:45.000,1616428905,Operation,0,12,1
1081266,8346,11,7.9,20:32:14,2021/03/22,83823,1,1,24,2021-03-22 20:32:14.000,1616428934,Operation,0,12,1
1072467,9375,11,52.0,14:38:30,2021/03/22,83715,1,1,21,2021-03-22 14:38:30.000,1616407710,Operation,0,20210322094711,1
1072651,9375,11,52.0,17:52:02,2021/03/22,83715,1,1,21,2021-03-22 17:52:02.000,1616419322,Operation,0,20210322094711,1
1072700,8341,11,0.25,11:04:49,2021/03/22,83793,1,1,24,2021-03-22 11:04:49.000,1616394889,Operation,0,20210322094711,1
1072701,8342,11,12.3,11:04:54,2021/03/22,83793,1,1,24,2021-03-22 11:04:54.000,1616394894,Operation,0,20210322094711,1
1072702,8343,11,63.0,11:05:04,2021/03/22,83793,1,1,24,2021-03-22 11:05:04.000,1616394904,Operation,0,20210322094711,1
1072703,8344,11,-205.0,11:05:11,2021/03/22,83793,1,1,24,2021-03-22 11:05:11.000,1616394911,Operation,0,20210322094711,1
1072705,8346,11,7.8,11:05:24,2021/03/22,83793,1,1,24,2021-03-22 11:05:24.000,1616394924,Operation,0,20210322094711,1
1072706,9286,11,8.0,11:05:34,2021/03/22,83793,1,1,24,2021-03-22 11:05:34.000,1616394934,Operation,0,20210322094711,1
1072707,9287,11,1.39,11:05:40,2021/03/22,83793,1,1,24,2021-03-22 11:05:40.000,1616394940,Operation,0,20210322094711,1
1072814,8343,11,65.0,15:03:40,2021/03/22,83793,1,1,24,2021-03-22 15:03:40.000,1616409220,Operation,0,20210322094711,1
1072815,8344,11,-205.0,15:03:43,2021/03/22,83793,1,1,24,2021-03-22 15:03:43.000,1616409223,Operation,0,20210322094711,1
1072816,8346,11,7.8,15:03:51,2021/03/22,83793,1,1,24,2021-03-22 15:03:51.000,1616409231,Operation,0,20210322094711,1
1072932,8346,11,7.8,17:23:40,2021/03/22,83793,1,1,24,2021-03-22 17:23:40.000,1616417620,Operation,0,20210322094711,1
1072941,8341,11,0.22,17:25:31,2021/03/22,83793,1,1,24,2021-03-22 17:25:31.000,1616417731,Operation,0,20210322094711,1
1072942,8342,11,12.3,17:25:35,2021/03/22,83793,1,1,24,2021-03-22 17:25:35.000,1616417735,Operation,0,20210322094711,1
1072943,8343,11,66.0,17:25:40,2021/03/22,83793,1,1,24,2021-03-22 17:25:40.000,1616417740,Operation,0,20210322094711,1
1072944,8344,11,-205.0,17:25:46,2021/03/22,83793,1,1,24,2021-03-22 17:25:46.000,1616417746,Operation,0,20210322094711,1
1072948,9286,11,8.0,17:27:45,2021/03/22,83793,1,1,24,2021-03-22 17:27:45.000,1616417865,Operation,0,20210322094711,1
1072949,9287,11,1.39,17:27:48,2021/03/22,83793,1,1,24,2021-03-22 17:27:48.000,1616417868,Operation,0,20210322094711,1
1089129,9375,11,53.0,14:19:04,2021/03/23,83769,1,1,21,2021-03-23 14:19:04.000,1616492944,Operation,0,12,1
1089258,9375,11,53.0,17:28:49,2021/03/23,83706,1,1,21,2021-03-23 17:28:49.000,1616504329,Operation,0,12,1
1091758,8346,11,7.8,14:18:34,2021/03/23,83712,1,1,24,2021-03-23 14:18:34.000,1616492914,Operation,0,12,1
1091760,8341,11,0.2,14:18:49,2021/03/23,83712,1,1,24,2021-03-23 14:18:49.000,1616492929,Operation,0,12,1
1091761,8343,11,66.0,14:19:04,2021/03/23,83712,1,1,24,2021-03-23 14:19:04.000,1616492944,Operation,0,12,1
1091762,8344,11,-200.0,14:19:08,2021/03/23,83712,1,1,24,2021-03-23 14:19:08.000,1616492948,Operation,0,12,1
1091763,8342,11,12.3,14:19:12,2021/03/23,83712,1,1,24,2021-03-23 14:19:12.000,1616492952,Operation,0,12,1
1091766,9286,11,8.1,14:19:26,2021/03/23,83712,1,1,24,2021-03-23 14:19:26.000,1616492966,Operation,0,12,1
1091767,9287,11,1.38,14:19:33,2021/03/23,83712,1,1,24,2021-03-23 14:19:33.000,1616492973,Operation,0,12,1
1091923,8346,11,7.8,17:32:47,2021/03/23,83712,1,1,24,2021-03-23 17:32:47.000,1616504567,Operation,0,12,1
1091925,8341,11,0.2,17:32:54,2021/03/23,83712,1,1,24,2021-03-23 17:32:54.000,1616504574,Operation,0,12,1
1091926,8343,11,67.0,17:32:59,2021/03/23,83712,1,1,24,2021-03-23 17:32:59.000,1616504579,Operation,0,12,1
1091927,8344,11,-200.0,17:33:02,2021/03/23,83712,1,1,24,2021-03-23 17:33:02.000,1616504582,Operation,0,12,1
1091928,8342,11,12.3,17:33:06,2021/03/23,83712,1,1,24,2021-03-23 17:33:06.000,1616504586,Operation,0,12,1
1091931,9286,11,8.1,17:33:14,2021/03/23,83712,1,1,24,2021-03-23 17:33:14.000,1616504594,Operation,0,12,1
1091932,9287,11,1.36,17:33:18,2021/03/23,83712,1,1,24,2021-03-23 17:33:18.000,1616504598,Operation,0,12,1
1091988,9286,11,8.0,20:11:49,2021/03/23,83825,1,1,24,2021-03-23 20:11:49.000,1616514109,Operation,0,12,1
1091989,9287,11,1.39,20:12:54,2021/03/23,83825,1,1,24,2021-03-23 20:12:54.000,1616514174,Operation,0,12,1
1091990,8346,11,7.8,20:13:09,2021/03/23,83825,1,1,24,2021-03-23 20:13:09.000,1616514189,Operation,0,12,1
1091992,8341,11,0.22,20:13:58,2021/03/23,83825,1,1,24,2021-03-23 20:13:58.000,1616514238,Operation,0,12,1
1091993,8343,11,64.0,20:14:17,2021/03/23,83825,1,1,24,2021-03-23 20:14:17.000,1616514257,Operation,0,12,1
1091994,8344,11,-205.0,20:14:37,2021/03/23,83825,1,1,24,2021-03-23 20:14:37.000,1616514277,Operation,0,12,1
1081354,8341,11,0.23,23:31:14,2021/03/22,83823,1,1,24,2021-03-22 23:31:14.000,1616439674,Operation,0,12,1
1081355,8342,11,12.3,23:31:15,2021/03/22,83823,1,1,24,2021-03-22 23:31:15.000,1616439675,Operation,0,12,1
1081356,8343,11,61.0,23:31:21,2021/03/22,83823,1,1,24,2021-03-22 23:31:21.000,1616439681,Operation,0,12,1
1081357,8344,11,-205.0,23:31:23,2021/03/22,83823,1,1,24,2021-03-22 23:31:23.000,1616439683,Operation,0,12,1
1081359,8346,11,7.9,23:31:29,2021/03/22,83823,1,1,24,2021-03-22 23:31:29.000,1616439689,Operation,0,12,1
1081362,9286,11,8.0,23:32:42,2021/03/22,83823,1,1,24,2021-03-22 23:32:42.000,1616439762,Operation,0,12,1
1081363,9287,11,1.39,23:32:45,2021/03/22,83823,1,1,24,2021-03-22 23:32:45.000,1616439765,Operation,0,12,1
1081447,8341,11,0.23,02:10:59,2021/03/23,83808,1,1,24,2021-03-23 02:10:59.000,1616449259,Operation,0,12,1
1081448,8342,11,12.3,02:11:13,2021/03/23,83808,1,1,24,2021-03-23 02:11:13.000,1616449273,Operation,0,12,1
1081449,8343,11,60.0,02:11:23,2021/03/23,83808,1,1,24,2021-03-23 02:11:23.000,1616449283,Operation,0,12,1
1081450,8344,11,-205.0,02:11:33,2021/03/23,83808,1,1,24,2021-03-23 02:11:33.000,1616449293,Operation,0,12,1
1081452,8346,11,7.9,02:11:47,2021/03/23,83808,1,1,24,2021-03-23 02:11:47.000,1616449307,Operation,0,12,1
1081528,8341,11,0.23,05:19:03,2021/03/23,83808,1,1,24,2021-03-23 05:19:03.000,1616460543,Operation,0,12,1
1081529,8342,11,12.3,05:19:03,2021/03/23,83808,1,1,24,2021-03-23 05:19:03.000,1616460543,Operation,0,12,1
1081530,8343,11,67.0,05:19:19,2021/03/23,83808,1,1,24,2021-03-23 05:19:19.000,1616460559,Operation,0,12,1
1081531,8344,11,-205.0,05:19:23,2021/03/23,83808,1,1,24,2021-03-23 05:19:23.000,1616460563,Operation,0,12,1
1081533,8346,11,7.9,05:19:31,2021/03/23,83808,1,1,24,2021-03-23 05:19:31.000,1616460571,Operation,0,12,1
1081534,9286,11,8.0,05:19:42,2021/03/23,83808,1,1,24,2021-03-23 05:19:42.000,1616460582,Operation,0,12,1
1081535,9287,11,1.39,05:19:43,2021/03/23,83808,1,1,24,2021-03-23 05:19:43.000,1616460583,Operation,0,12,1
1085703,8341,11,0.2,08:28:36,2021/03/23,83809,1,1,24,2021-03-23 08:28:36.000,1616471916,Operation,0,12,1
1085704,8342,11,12.4,08:28:51,2021/03/23,83809,1,1,24,2021-03-23 08:28:51.000,1616471931,Operation,0,12,1
1085705,8343,11,66.0,08:28:56,2021/03/23,83809,1,1,24,2021-03-23 08:28:56.000,1616471936,Operation,0,12,1
1085706,8344,11,-200.0,08:29:02,2021/03/23,83809,1,1,24,2021-03-23 08:29:02.000,1616471942,Operation,0,12,1
1085708,8346,11,7.8,08:29:15,2021/03/23,83809,1,1,24,2021-03-23 08:29:15.000,1616471955,Operation,0,12,1
1085709,9286,11,8.0,08:29:55,2021/03/23,83809,1,1,24,2021-03-23 08:29:55.000,1616471995,Operation,0,12,1
1085710,9287,11,1.38,08:30:02,2021/03/23,83809,1,1,24,2021-03-23 08:30:02.000,1616472002,Operation,0,12,1
1085812,8341,11,0.2,11:26:00,2021/03/23,83712,1,1,24,2021-03-23 11:26:00.000,1616482560,Operation,0,12,1
1085813,8342,11,12.3,11:26:05,2021/03/23,83712,1,1,24,2021-03-23 11:26:05.000,1616482565,Operation,0,12,1
1085814,8343,11,66.0,11:26:11,2021/03/23,83712,1,1,24,2021-03-23 11:26:11.000,1616482571,Operation,0,12,1
1085815,8344,11,-200.0,11:26:15,2021/03/23,83712,1,1,24,2021-03-23 11:26:15.000,1616482575,Operation,0,12,1
1085817,8346,11,7.8,11:26:20,2021/03/23,83712,1,1,24,2021-03-23 11:26:20.000,1616482580,Operation,0,12,1
1085818,9286,11,8.1,11:26:27,2021/03/23,83712,1,1,24,2021-03-23 11:26:27.000,1616482587,Operation,0,12,1
1085819,9287,11,1.38,11:26:30,2021/03/23,83712,1,1,24,2021-03-23 11:26:30.000,1616482590,Operation,0,12,1
1087443,9375,11,53.0,08:31:20,2021/03/23,83706,1,1,21,2021-03-23 08:31:20.000,1616472080,Operation,0,12,1
1087610,9375,11,49.0,11:44:59,2021/03/23,83706,1,1,21,2021-03-23 11:44:59.000,1616483699,Operation,0,12,1
1106862,9375,11,46.0,08:28:38,2021/03/25,83683,1,1,21,2021-03-25 08:28:38.000,1616644718,Operation,0,12,1
1106994,9375,11,49.0,11:17:54,2021/03/25,83683,1,1,21,2021-03-25 11:17:54.000,1616654874,Operation,0,12,1
1107120,9375,11,49.0,14:35:06,2021/03/25,83770,1,1,21,2021-03-25 14:35:06.000,1616666706,Operation,0,12,1
1107249,9375,11,48.0,17:12:06,2021/03/25,83770,1,1,21,2021-03-25 17:12:06.000,1616676126,Operation,0,12,1
1110839,8346,11,7.8,08:34:42,2021/03/24,83698,1,1,24,2021-03-24 08:34:42.000,1616558682,Operation,0,12,1
1110841,8341,11,0.25,08:35:10,2021/03/24,83698,1,1,24,2021-03-24 08:35:10.000,1616558710,Operation,0,12,1
1110842,8343,11,59.0,08:35:23,2021/03/24,83698,1,1,24,2021-03-24 08:35:23.000,1616558723,Operation,0,12,1
1110843,8344,11,-205.0,08:35:44,2021/03/24,83698,1,1,24,2021-03-24 08:35:44.000,1616558744,Operation,0,12,1
1110844,8342,11,12.2,08:35:56,2021/03/24,83698,1,1,24,2021-03-24 08:35:56.000,1616558756,Operation,0,12,1
1110847,9286,11,7.5,08:36:09,2021/03/24,83698,1,1,24,2021-03-24 08:36:09.000,1616558769,Operation,0,12,1
1110848,9287,11,1.39,08:36:20,2021/03/24,83698,1,1,24,2021-03-24 08:36:20.000,1616558780,Operation,0,12,1
