ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
1055828,9372,11,60.0,09:45:08,2021/03/18,83771,1,1,21,2021-03-18 09:45:08.000,1616048108,Operation,1,12,1
1055829,9373,11,54.0,09:45:09,2021/03/18,83771,1,1,21,2021-03-18 09:45:09.000,1616048109,Operation,1,12,1
1055869,9343,11,103.0,09:09:17,2021/03/19,83736,1,1,21,2021-03-19 09:09:17.000,1616132357,Operation,0,12,1
1055870,9344,11,20.0,09:09:27,2021/03/19,83736,1,1,21,2021-03-19 09:09:27.000,1616132367,Operation,0,12,1
1055872,9343,11,33.0,12:01:17,2021/03/19,83736,1,1,21,2021-03-19 12:01:17.000,1616142677,Operation,0,12,1
1055873,9344,11,13.0,12:01:21,2021/03/19,83736,1,1,21,2021-03-19 12:01:21.000,1616142681,Operation,0,12,1
1055886,9357,11,25.0,12:04:10,2021/03/19,83736,1,1,21,2021-03-19 12:04:10.000,1616142850,Operation,0,12,1
1055892,9362,11,64.0,12:04:49,2021/03/19,83736,1,1,21,2021-03-19 12:04:49.000,1616142889,Operation,0,12,1
1055893,9363,11,17.0,12:04:51,2021/03/19,83736,1,1,21,2021-03-19 12:04:51.000,1616142891,Operation,0,12,1
1055894,9364,11,46.0,12:04:56,2021/03/19,83736,1,1,21,2021-03-19 12:04:56.000,1616142896,Operation,0,12,1
1055895,9365,11,25.0,12:04:58,2021/03/19,83736,1,1,21,2021-03-19 12:04:58.000,1616142898,Operation,0,12,1
1055896,9366,11,28.0,12:05:07,2021/03/19,83736,1,1,21,2021-03-19 12:05:07.000,1616142907,Operation,0,12,1
1055897,9367,11,8.0,12:05:10,2021/03/19,83736,1,1,21,2021-03-19 12:05:10.000,1616142910,Operation,0,12,1
1055902,9371,11,61.0,12:06:23,2021/03/19,83736,1,1,21,2021-03-19 12:06:23.000,1616142983,Operation,0,12,1
1055903,9372,11,61.0,12:06:29,2021/03/19,83736,1,1,21,2021-03-19 12:06:29.000,1616142989,Operation,0,12,1
1055904,9373,11,55.0,12:06:32,2021/03/19,83736,1,1,21,2021-03-19 12:06:32.000,1616142992,Operation,0,12,1
1057859,9343,11,107.0,21:07:26,2021/03/20,83736,1,1,21,2021-03-20 21:07:26.000,1616261846,Operation,0,12,1
1057860,9344,11,7.0,21:07:41,2021/03/20,83736,1,1,21,2021-03-20 21:07:41.000,1616261861,Operation,0,12,1
1057873,9357,11,17.0,21:12:09,2021/03/20,83736,1,1,21,2021-03-20 21:12:09.000,1616262129,Operation,0,12,1
1057879,9362,11,58.0,21:16:50,2021/03/20,83736,1,1,21,2021-03-20 21:16:50.000,1616262410,Operation,0,12,1
1057880,9363,11,20.0,21:16:53,2021/03/20,83736,1,1,21,2021-03-20 21:16:53.000,1616262413,Operation,0,12,1
1057881,9364,11,67.0,21:16:57,2021/03/20,83736,1,1,21,2021-03-20 21:16:57.000,1616262417,Operation,0,12,1
1057882,9365,11,39.0,21:16:59,2021/03/20,83736,1,1,21,2021-03-20 21:16:59.000,1616262419,Operation,0,12,1
1057883,9366,11,29.0,21:17:05,2021/03/20,83736,1,1,21,2021-03-20 21:17:05.000,1616262425,Operation,0,12,1
1057884,9367,11,10.0,21:17:10,2021/03/20,83736,1,1,21,2021-03-20 21:17:10.000,1616262430,Operation,0,12,1
1057889,9371,11,56.0,21:18:00,2021/03/20,83736,1,1,21,2021-03-20 21:18:00.000,1616262480,Operation,0,12,1
1057890,9372,11,55.0,21:18:01,2021/03/20,83736,1,1,21,2021-03-20 21:18:01.000,1616262481,Operation,0,12,1
1057891,9373,11,50.0,21:18:05,2021/03/20,83736,1,1,21,2021-03-20 21:18:05.000,1616262485,Operation,0,12,1
1057973,9343,11,108.0,23:18:19,2021/03/20,83736,1,1,21,2021-03-20 23:18:19.000,1616269699,Operation,0,12,1
1057974,9344,11,5.0,23:18:33,2021/03/20,83736,1,1,21,2021-03-20 23:18:33.000,1616269713,Operation,0,12,1
1057987,9357,11,15.0,23:20:44,2021/03/20,83736,1,1,21,2021-03-20 23:20:44.000,1616269844,Operation,0,12,1
1057993,9362,11,57.0,23:21:22,2021/03/20,83736,1,1,21,2021-03-20 23:21:22.000,1616269882,Operation,0,12,1
1057994,9363,11,20.0,23:21:26,2021/03/20,83736,1,1,21,2021-03-20 23:21:26.000,1616269886,Operation,0,12,1
1057995,9364,11,68.0,23:21:29,2021/03/20,83736,1,1,21,2021-03-20 23:21:29.000,1616269889,Operation,0,12,1
1057996,9365,11,38.0,23:21:32,2021/03/20,83736,1,1,21,2021-03-20 23:21:32.000,1616269892,Operation,0,12,1
1057997,9366,11,29.0,23:21:37,2021/03/20,83736,1,1,21,2021-03-20 23:21:37.000,1616269897,Operation,0,12,1
1057998,9367,11,11.0,23:21:48,2021/03/20,83736,1,1,21,2021-03-20 23:21:48.000,1616269908,Operation,0,12,1
1058003,9371,11,55.0,23:22:35,2021/03/20,83736,1,1,21,2021-03-20 23:22:35.000,1616269955,Operation,0,12,1
1058004,9372,11,54.0,23:22:39,2021/03/20,83736,1,1,21,2021-03-20 23:22:39.000,1616269959,Operation,0,12,1
1058005,9373,11,50.0,23:22:41,2021/03/20,83736,1,1,21,2021-03-20 23:22:41.000,1616269961,Operation,0,12,1
1058101,9343,11,110.0,02:24:09,2021/03/21,83706,1,1,21,2021-03-21 02:24:09.000,1616280849,Operation,0,12,1
1058102,9344,11,5.0,02:24:21,2021/03/21,83706,1,1,21,2021-03-21 02:24:21.000,1616280861,Operation,0,12,1
1058115,9357,11,12.0,02:28:49,2021/03/21,83706,1,1,21,2021-03-21 02:28:49.000,1616281129,Operation,0,12,1
1058121,9362,11,54.0,02:30:21,2021/03/21,83706,1,1,21,2021-03-21 02:30:21.000,1616281221,Operation,0,12,1
1058122,9363,11,20.0,02:30:24,2021/03/21,83706,1,1,21,2021-03-21 02:30:24.000,1616281224,Operation,0,12,1
1058123,9364,11,58.0,02:30:33,2021/03/21,83706,1,1,21,2021-03-21 02:30:33.000,1616281233,Operation,0,12,1
1058124,9365,11,29.0,02:30:44,2021/03/21,83706,1,1,21,2021-03-21 02:30:44.000,1616281244,Operation,0,12,1
1058125,9366,11,22.0,02:30:56,2021/03/21,83706,1,1,21,2021-03-21 02:30:56.000,1616281256,Operation,0,12,1
1058126,9367,11,13.0,02:31:01,2021/03/21,83706,1,1,21,2021-03-21 02:31:01.000,1616281261,Operation,0,12,1
1058131,9371,11,61.0,02:32:46,2021/03/21,83706,1,1,21,2021-03-21 02:32:46.000,1616281366,Operation,0,12,1
1058132,9372,11,60.0,02:33:41,2021/03/21,83706,1,1,21,2021-03-21 02:33:41.000,1616281421,Operation,0,12,1
1058133,9373,11,53.0,02:33:46,2021/03/21,83706,1,1,21,2021-03-21 02:33:46.000,1616281426,Operation,0,12,1
1058229,9343,11,112.0,05:37:30,2021/03/21,83736,1,1,21,2021-03-21 05:37:30.000,1616292450,Operation,0,12,1
1058230,9344,11,5.0,05:37:36,2021/03/21,83736,1,1,21,2021-03-21 05:37:36.000,1616292456,Operation,0,12,1
1058243,9357,11,10.0,05:40:08,2021/03/21,83736,1,1,21,2021-03-21 05:40:08.000,1616292608,Operation,0,12,1
1058249,9362,11,54.0,05:40:51,2021/03/21,83736,1,1,21,2021-03-21 05:40:51.000,1616292651,Operation,0,12,1
1058250,9363,11,20.0,05:40:53,2021/03/21,83736,1,1,21,2021-03-21 05:40:53.000,1616292653,Operation,0,12,1
1058251,9364,11,57.0,05:41:11,2021/03/21,83736,1,1,21,2021-03-21 05:41:11.000,1616292671,Operation,0,12,1
1058252,9365,11,28.0,05:41:28,2021/03/21,83736,1,1,21,2021-03-21 05:41:28.000,1616292688,Operation,0,12,1
1058253,9366,11,21.0,05:42:59,2021/03/21,83736,1,1,21,2021-03-21 05:42:59.000,1616292779,Operation,0,12,1
1058254,9367,11,13.0,05:43:02,2021/03/21,83736,1,1,21,2021-03-21 05:43:02.000,1616292782,Operation,0,12,1
1058259,9371,11,63.0,05:43:36,2021/03/21,83736,1,1,21,2021-03-21 05:43:36.000,1616292816,Operation,0,12,1
1058260,9372,11,62.0,05:43:40,2021/03/21,83736,1,1,21,2021-03-21 05:43:40.000,1616292820,Operation,0,12,1
1058261,9373,11,55.0,05:43:42,2021/03/21,83736,1,1,21,2021-03-21 05:43:42.000,1616292822,Operation,0,12,1
1059637,9343,11,109.0,08:16:30,2021/03/21,83683,1,1,21,2021-03-21 08:16:30.000,1616301990,Operation,0,12,1
1059638,9344,11,3.0,08:16:38,2021/03/21,83683,1,1,21,2021-03-21 08:16:38.000,1616301998,Operation,0,12,1
1059651,9357,11,13.0,08:20:16,2021/03/21,83683,1,1,21,2021-03-21 08:20:16.000,1616302216,Operation,0,12,1
1059657,9362,11,52.0,08:21:18,2021/03/21,83683,1,1,21,2021-03-21 08:21:18.000,1616302278,Operation,0,12,1
1059658,9363,11,19.0,08:21:20,2021/03/21,83683,1,1,21,2021-03-21 08:21:20.000,1616302280,Operation,0,12,1
1059659,9364,11,52.0,08:21:29,2021/03/21,83683,1,1,21,2021-03-21 08:21:29.000,1616302289,Operation,0,12,1
1059660,9365,11,28.0,08:21:32,2021/03/21,83683,1,1,21,2021-03-21 08:21:32.000,1616302292,Operation,0,12,1
1059661,9366,11,24.0,08:21:39,2021/03/21,83683,1,1,21,2021-03-21 08:21:39.000,1616302299,Operation,0,12,1
1059662,9367,11,13.0,08:21:41,2021/03/21,83683,1,1,21,2021-03-21 08:21:41.000,1616302301,Operation,0,12,1
1059667,9371,11,64.0,08:22:35,2021/03/21,83683,1,1,21,2021-03-21 08:22:35.000,1616302355,Operation,0,12,1
1059668,9372,11,56.0,08:22:37,2021/03/21,83683,1,1,21,2021-03-21 08:22:37.000,1616302357,Operation,0,12,1
1059669,9373,11,53.0,08:22:40,2021/03/21,83683,1,1,21,2021-03-21 08:22:40.000,1616302360,Operation,0,12,1
1059765,9343,11,96.0,11:06:54,2021/03/21,83770,1,1,21,2021-03-21 11:06:54.000,1616312214,Operation,0,12,1
1059766,9344,11,7.0,11:07:06,2021/03/21,83770,1,1,21,2021-03-21 11:07:06.000,1616312226,Operation,0,12,1
1059779,9357,11,23.0,11:11:04,2021/03/21,83770,1,1,21,2021-03-21 11:11:04.000,1616312464,Operation,0,12,1
1059785,9362,11,58.0,11:12:14,2021/03/21,83770,1,1,21,2021-03-21 11:12:14.000,1616312534,Operation,0,12,1
1059786,9363,11,20.0,11:12:18,2021/03/21,83770,1,1,21,2021-03-21 11:12:18.000,1616312538,Operation,0,12,1
1059787,9364,11,58.0,11:12:23,2021/03/21,83770,1,1,21,2021-03-21 11:12:23.000,1616312543,Operation,0,12,1
1059788,9365,11,29.0,11:12:25,2021/03/21,83770,1,1,21,2021-03-21 11:12:25.000,1616312545,Operation,0,12,1
1059789,9366,11,27.0,11:12:31,2021/03/21,83770,1,1,21,2021-03-21 11:12:31.000,1616312551,Operation,0,12,1
1059790,9367,11,12.0,11:12:35,2021/03/21,83770,1,1,21,2021-03-21 11:12:35.000,1616312555,Operation,0,12,1
1059795,9371,11,60.0,11:13:26,2021/03/21,83770,1,1,21,2021-03-21 11:13:26.000,1616312606,Operation,0,12,1
1059796,9372,11,60.0,11:13:29,2021/03/21,83770,1,1,21,2021-03-21 11:13:29.000,1616312609,Operation,0,12,1
1071721,9343,11,105.0,20:22:10,2021/03/21,83783,1,1,21,2021-03-21 20:22:10.000,1616345530,Operation,0,12,1
1071722,9344,11,10.0,20:22:12,2021/03/21,83783,1,1,21,2021-03-21 20:22:12.000,1616345532,Operation,0,12,1
1071735,9357,11,20.0,20:23:46,2021/03/21,83783,1,1,21,2021-03-21 20:23:46.000,1616345626,Operation,0,12,1
1071741,9362,11,58.0,20:24:24,2021/03/21,83783,1,1,21,2021-03-21 20:24:24.000,1616345664,Operation,0,12,1
1071742,9363,11,21.0,20:24:27,2021/03/21,83783,1,1,21,2021-03-21 20:24:27.000,1616345667,Operation,0,12,1
1071743,9364,11,65.0,20:24:30,2021/03/21,83783,1,1,21,2021-03-21 20:24:30.000,1616345670,Operation,0,12,1
1071744,9365,11,34.0,20:24:35,2021/03/21,83783,1,1,21,2021-03-21 20:24:35.000,1616345675,Operation,0,12,1
1071745,9366,11,24.0,20:24:38,2021/03/21,83783,1,1,21,2021-03-21 20:24:38.000,1616345678,Operation,0,12,1
1071746,9367,11,12.0,20:24:40,2021/03/21,83783,1,1,21,2021-03-21 20:24:40.000,1616345680,Operation,0,12,1
1071751,9371,11,58.0,20:25:07,2021/03/21,83783,1,1,21,2021-03-21 20:25:07.000,1616345707,Operation,0,12,1
1071752,9372,11,57.0,20:25:09,2021/03/21,83783,1,1,21,2021-03-21 20:25:09.000,1616345709,Operation,0,12,1
1071753,9373,11,52.0,20:25:11,2021/03/21,83783,1,1,21,2021-03-21 20:25:11.000,1616345711,Operation,0,12,1
1071849,9343,11,105.0,23:08:37,2021/03/21,83776,1,1,21,2021-03-21 23:08:37.000,1616355517,Operation,0,12,1
1071850,9344,11,9.0,23:08:40,2021/03/21,83776,1,1,21,2021-03-21 23:08:40.000,1616355520,Operation,0,12,1
1071863,9357,11,19.0,23:09:59,2021/03/21,83776,1,1,21,2021-03-21 23:09:59.000,1616355599,Operation,0,12,1
1071869,9362,11,56.0,23:10:25,2021/03/21,83776,1,1,21,2021-03-21 23:10:25.000,1616355625,Operation,0,12,1
1071870,9363,11,21.0,23:10:28,2021/03/21,83776,1,1,21,2021-03-21 23:10:28.000,1616355628,Operation,0,12,1
1071871,9364,11,61.0,23:10:30,2021/03/21,83776,1,1,21,2021-03-21 23:10:30.000,1616355630,Operation,0,12,1
1071872,9365,11,34.0,23:10:34,2021/03/21,83776,1,1,21,2021-03-21 23:10:34.000,1616355634,Operation,0,12,1
1071873,9366,11,26.0,23:10:36,2021/03/21,83776,1,1,21,2021-03-21 23:10:36.000,1616355636,Operation,0,12,1
1071874,9367,11,11.0,23:10:39,2021/03/21,83776,1,1,21,2021-03-21 23:10:39.000,1616355639,Operation,0,12,1
1071879,9371,11,60.0,23:10:59,2021/03/21,83776,1,1,21,2021-03-21 23:10:59.000,1616355659,Operation,0,12,1
1071880,9372,11,60.0,23:11:02,2021/03/21,83776,1,1,21,2021-03-21 23:11:02.000,1616355662,Operation,0,12,1
1071881,9373,11,53.0,23:11:04,2021/03/21,83776,1,1,21,2021-03-21 23:11:04.000,1616355664,Operation,0,12,1
1071977,9343,11,107.0,02:19:54,2021/03/22,83776,1,1,21,2021-03-22 02:19:54.000,1616363394,Operation,0,12,1
1071978,9344,11,10.0,02:19:56,2021/03/22,83776,1,1,21,2021-03-22 02:19:56.000,1616363396,Operation,0,12,1
1071991,9357,11,16.0,02:22:28,2021/03/22,83776,1,1,21,2021-03-22 02:22:28.000,1616363548,Operation,0,12,1
1071997,9362,11,55.0,02:23:26,2021/03/22,83776,1,1,21,2021-03-22 02:23:26.000,1616363606,Operation,0,12,1
1071998,9363,11,20.0,02:23:28,2021/03/22,83776,1,1,21,2021-03-22 02:23:28.000,1616363608,Operation,0,12,1
1071999,9364,11,56.0,02:23:44,2021/03/22,83776,1,1,21,2021-03-22 02:23:44.000,1616363624,Operation,0,12,1
1072000,9365,11,26.0,02:23:47,2021/03/22,83776,1,1,21,2021-03-22 02:23:47.000,1616363627,Operation,0,12,1
1072001,9366,11,27.0,02:24:06,2021/03/22,83776,1,1,21,2021-03-22 02:24:06.000,1616363646,Operation,0,12,1
1072002,9367,11,13.0,02:24:08,2021/03/22,83776,1,1,21,2021-03-22 02:24:08.000,1616363648,Operation,0,12,1
1072007,9371,11,65.0,02:25:05,2021/03/22,83776,1,1,21,2021-03-22 02:25:05.000,1616363705,Operation,0,12,1
1072008,9372,11,65.0,02:25:06,2021/03/22,83776,1,1,21,2021-03-22 02:25:06.000,1616363706,Operation,0,12,1
1072009,9373,11,58.0,02:25:09,2021/03/22,83776,1,1,21,2021-03-22 02:25:09.000,1616363709,Operation,0,12,1
1072049,9343,11,110.0,05:01:24,2021/03/22,83783,1,1,21,2021-03-22 05:01:24.000,1616373084,Operation,0,12,1
1072050,9344,11,7.0,05:01:26,2021/03/22,83783,1,1,21,2021-03-22 05:01:26.000,1616373086,Operation,0,12,1
1072063,9357,11,13.0,05:03:29,2021/03/22,83783,1,1,21,2021-03-22 05:03:29.000,1616373209,Operation,0,12,1
1072069,9362,11,57.0,05:03:59,2021/03/22,83783,1,1,21,2021-03-22 05:03:59.000,1616373239,Operation,0,12,1
1072070,9363,11,20.0,05:04:01,2021/03/22,83783,1,1,21,2021-03-22 05:04:01.000,1616373241,Operation,0,12,1
1072071,9364,11,58.0,05:04:04,2021/03/22,83783,1,1,21,2021-03-22 05:04:04.000,1616373244,Operation,0,12,1
1072072,9365,11,27.0,05:04:06,2021/03/22,83783,1,1,21,2021-03-22 05:04:06.000,1616373246,Operation,0,12,1
1072073,9366,11,23.0,05:04:10,2021/03/22,83783,1,1,21,2021-03-22 05:04:10.000,1616373250,Operation,0,12,1
1072074,9367,11,13.0,05:04:12,2021/03/22,83783,1,1,21,2021-03-22 05:04:12.000,1616373252,Operation,0,12,1
1072079,9371,11,63.0,05:04:44,2021/03/22,83783,1,1,21,2021-03-22 05:04:44.000,1616373284,Operation,0,12,1
1072080,9372,11,63.0,05:04:46,2021/03/22,83783,1,1,21,2021-03-22 05:04:46.000,1616373286,Operation,0,12,1
1072081,9373,11,56.0,05:04:47,2021/03/22,83783,1,1,21,2021-03-22 05:04:47.000,1616373287,Operation,0,12,1
1072233,9343,11,104.0,08:59:40,2021/03/22,83715,1,1,21,2021-03-22 08:59:40.000,1616387380,Operation,0,20210322094711,1
1072234,9344,11,1.0,08:59:48,2021/03/22,83715,1,1,21,2021-03-22 08:59:48.000,1616387388,Operation,0,20210322094711,1
1072247,9357,11,14.0,09:03:23,2021/03/22,83715,1,1,21,2021-03-22 09:03:23.000,1616387603,Operation,0,20210322094711,1
1072253,9362,11,56.0,09:04:16,2021/03/22,83715,1,1,21,2021-03-22 09:04:16.000,1616387656,Operation,0,20210322094711,1
1072254,9363,11,19.0,09:04:18,2021/03/22,83715,1,1,21,2021-03-22 09:04:18.000,1616387658,Operation,0,20210322094711,1
1072255,9364,11,53.0,09:04:25,2021/03/22,83715,1,1,21,2021-03-22 09:04:25.000,1616387665,Operation,0,20210322094711,1
1072256,9365,11,26.0,09:04:27,2021/03/22,83715,1,1,21,2021-03-22 09:04:27.000,1616387667,Operation,0,20210322094711,1
1072257,9366,11,25.0,09:04:31,2021/03/22,83715,1,1,21,2021-03-22 09:04:31.000,1616387671,Operation,0,20210322094711,1
1072258,9367,11,12.0,09:04:32,2021/03/22,83715,1,1,21,2021-03-22 09:04:32.000,1616387672,Operation,0,20210322094711,1
1072263,9371,11,65.0,09:05:19,2021/03/22,83715,1,1,21,2021-03-22 09:05:19.000,1616387719,Operation,0,20210322094711,1
1072264,9372,11,64.0,09:05:21,2021/03/22,83715,1,1,21,2021-03-22 09:05:21.000,1616387721,Operation,0,20210322094711,1
1072265,9373,11,56.0,09:05:25,2021/03/22,83715,1,1,21,2021-03-22 09:05:25.000,1616387725,Operation,0,20210322094711,1
1072361,9343,11,103.0,11:42:14,2021/03/22,83715,1,1,21,2021-03-22 11:42:14.000,1616397134,Operation,0,20210322094711,1
1072362,9344,11,9.0,11:42:17,2021/03/22,83715,1,1,21,2021-03-22 11:42:17.000,1616397137,Operation,0,20210322094711,1
1072375,9357,11,21.0,11:45:29,2021/03/22,83715,1,1,21,2021-03-22 11:45:29.000,1616397329,Operation,0,20210322094711,1
1072381,9362,11,55.0,11:46:01,2021/03/22,83715,1,1,21,2021-03-22 11:46:01.000,1616397361,Operation,0,20210322094711,1
1072382,9363,11,20.0,11:46:04,2021/03/22,83715,1,1,21,2021-03-22 11:46:04.000,1616397364,Operation,0,20210322094711,1
1072383,9364,11,60.0,11:46:10,2021/03/22,83715,1,1,21,2021-03-22 11:46:10.000,1616397370,Operation,0,20210322094711,1
1072384,9365,11,27.0,11:46:13,2021/03/22,83715,1,1,21,2021-03-22 11:46:13.000,1616397373,Operation,0,20210322094711,1
1072385,9366,11,27.0,11:46:17,2021/03/22,83715,1,1,21,2021-03-22 11:46:17.000,1616397377,Operation,0,20210322094711,1
1072386,9367,11,12.0,11:46:18,2021/03/22,83715,1,1,21,2021-03-22 11:46:18.000,1616397378,Operation,0,20210322094711,1
1072391,9371,11,60.0,11:46:57,2021/03/22,83715,1,1,21,2021-03-22 11:46:57.000,1616397417,Operation,0,20210322094711,1
1072392,9372,11,59.0,11:46:59,2021/03/22,83715,1,1,21,2021-03-22 11:46:59.000,1616397419,Operation,0,20210322094711,1
1072393,9373,11,53.0,11:47:01,2021/03/22,83715,1,1,21,2021-03-22 11:47:01.000,1616397421,Operation,0,20210322094711,1
1072433,9343,11,100.0,14:34:26,2021/03/22,83715,1,1,21,2021-03-22 14:34:26.000,1616407466,Operation,0,20210322094711,1
1072434,9344,11,8.0,14:34:39,2021/03/22,83715,1,1,21,2021-03-22 14:34:39.000,1616407479,Operation,0,20210322094711,1
1072447,9357,11,26.0,14:36:35,2021/03/22,83715,1,1,21,2021-03-22 14:36:35.000,1616407595,Operation,0,20210322094711,1
1072453,9362,11,55.0,14:37:10,2021/03/22,83715,1,1,21,2021-03-22 14:37:10.000,1616407630,Operation,0,20210322094711,1
1072454,9363,11,19.0,14:37:11,2021/03/22,83715,1,1,21,2021-03-22 14:37:11.000,1616407631,Operation,0,20210322094711,1
1072455,9364,11,57.0,14:37:15,2021/03/22,83715,1,1,21,2021-03-22 14:37:15.000,1616407635,Operation,0,20210322094711,1
1072456,9365,11,28.0,14:37:17,2021/03/22,83715,1,1,21,2021-03-22 14:37:17.000,1616407637,Operation,0,20210322094711,1
1072457,9366,11,23.0,14:37:22,2021/03/22,83715,1,1,21,2021-03-22 14:37:22.000,1616407642,Operation,0,20210322094711,1
1072458,9367,11,12.0,14:37:24,2021/03/22,83715,1,1,21,2021-03-22 14:37:24.000,1616407644,Operation,0,20210322094711,1
1072463,9371,11,63.0,14:38:15,2021/03/22,83715,1,1,21,2021-03-22 14:38:15.000,1616407695,Operation,0,20210322094711,1
1059797,9373,11,54.0,11:13:32,2021/03/21,83770,1,1,21,2021-03-21 11:13:32.000,1616312612,Operation,0,12,1
1059893,9343,11,94.0,14:02:41,2021/03/21,83770,1,1,21,2021-03-21 14:02:41.000,1616322761,Operation,0,12,1
1059894,9344,11,9.0,14:02:47,2021/03/21,83770,1,1,21,2021-03-21 14:02:47.000,1616322767,Operation,0,12,1
1059907,9357,11,25.0,14:05:26,2021/03/21,83770,1,1,21,2021-03-21 14:05:26.000,1616322926,Operation,0,12,1
1059913,9362,11,57.0,14:06:22,2021/03/21,83770,1,1,21,2021-03-21 14:06:22.000,1616322982,Operation,0,12,1
