ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
1056956,8344,11,-205,12:46:43,3/17/2021,83808,1,1,24,46:43.0,1615972603,Operation,1,12,1
1056958,8346,11,7.9,12:49:14,3/17/2021,83808,1,1,24,49:14.0,1615972754,Operation,1,12,1
1056987,8341,11,0.21,12:14:03,3/18/2021,83825,1,1,24,14:03.0,1616057043,Operation,1,12,1
1056988,8342,11,12.3,12:14:11,3/18/2021,83825,1,1,24,14:11.0,1616057051,Operation,1,12,1
1056989,8343,11,63,12:14:20,3/18/2021,83825,1,1,24,14:20.0,1616057060,Operation,1,12,1
1056990,8344,11,-205,12:14:28,3/18/2021,83825,1,1,24,14:28.0,1616057068,Operation,1,12,1
1056992,8346,11,7.9,12:14:40,3/18/2021,83825,1,1,24,14:40.0,1616057080,Operation,1,12,1
1056995,9286,11,8,12:16:01,3/18/2021,83825,1,1,24,16:01.0,1616057161,Operation,1,12,1
1056996,9287,11,1.45,12:16:08,3/18/2021,83825,1,1,24,16:08.0,1616057168,Operation,1,12,1
1057021,8341,11,0.21,12:31:53,3/19/2021,83712,1,1,24,31:53.0,1616144513,Operation,0,12,1
1057022,8342,11,12.3,12:32:02,3/19/2021,83712,1,1,24,32:02.0,1616144522,Operation,0,12,1
1057023,8343,11,62,12:32:09,3/19/2021,83712,1,1,24,32:09.0,1616144529,Operation,0,12,1
1057024,8344,11,-205,12:32:15,3/19/2021,83712,1,1,24,32:15.0,1616144535,Operation,0,12,1
1057026,8346,11,0,12:32:34,3/19/2021,83712,1,1,24,32:34.0,1616144554,Operation,0,12,1
1057029,9286,11,8.1,12:33:56,3/19/2021,83712,1,1,24,33:56.0,1616144636,Operation,0,12,1
1057030,9287,11,1.38,12:34:03,3/19/2021,83712,1,1,24,34:03.0,1616144643,Operation,0,12,1
1057859,9343,11,107,21:07:26,3/20/2021,83736,1,1,21,07:26.0,1616261846,Operation,0,12,1
1057873,9357,11,17,21:12:09,3/20/2021,83736,1,1,21,12:09.0,1616262129,Operation,0,12,1
1057893,9375,11,44,21:18:22,3/20/2021,83736,1,1,21,18:22.0,1616262502,Operation,0,12,1
1057973,9343,11,108,23:18:19,3/20/2021,83736,1,1,21,18:19.0,1616269699,Operation,0,12,1
1057987,9357,11,15,23:20:44,3/20/2021,83736,1,1,21,20:44.0,1616269844,Operation,0,12,1
1058007,9375,11,43,23:22:49,3/20/2021,83736,1,1,21,22:49.0,1616269969,Operation,0,12,1
1058101,9343,11,110,2:24:09,3/21/2021,83706,1,1,21,24:09.0,1616280849,Operation,0,12,1
1058115,9357,11,12,2:28:49,3/21/2021,83706,1,1,21,28:49.0,1616281129,Operation,0,12,1
1058135,9375,11,49,2:34:32,3/21/2021,83706,1,1,21,34:32.0,1616281472,Operation,0,12,1
1058229,9343,11,112,5:37:30,3/21/2021,83736,1,1,21,37:30.0,1616292450,Operation,0,12,1
1058243,9357,11,10,5:40:08,3/21/2021,83736,1,1,21,40:08.0,1616292608,Operation,0,12,1
1058263,9375,11,52,5:43:50,3/21/2021,83736,1,1,21,43:50.0,1616292830,Operation,0,12,1
1059637,9343,11,109,8:16:30,3/21/2021,83683,1,1,21,16:30.0,1616301990,Operation,0,12,1
1059651,9357,11,13,8:20:16,3/21/2021,83683,1,1,21,20:16.0,1616302216,Operation,0,12,1
1059671,9375,11,53,8:22:53,3/21/2021,83683,1,1,21,22:53.0,1616302373,Operation,0,12,1
1059765,9343,11,96,11:06:54,3/21/2021,83770,1,1,21,06:54.0,1616312214,Operation,0,12,1
1059779,9357,11,23,11:11:04,3/21/2021,83770,1,1,21,11:04.0,1616312464,Operation,0,12,1
1059799,9375,11,49,11:13:48,3/21/2021,83770,1,1,21,13:48.0,1616312628,Operation,0,12,1
1059893,9343,11,94,14:02:41,3/21/2021,83770,1,1,21,02:41.0,1616322761,Operation,0,12,1
1059907,9357,11,25,14:05:26,3/21/2021,83770,1,1,21,05:26.0,1616322926,Operation,0,12,1
1059927,9375,11,51,14:07:44,3/21/2021,83770,1,1,21,07:44.0,1616323064,Operation,0,12,1
1060021,9343,11,96,17:03:25,3/21/2021,83770,1,1,21,03:25.0,1616333605,Operation,0,12,1
1060035,9357,11,24,17:05:40,3/21/2021,83770,1,1,21,05:40.0,1616333740,Operation,0,12,1
1060055,9375,11,50,17:07:50,3/21/2021,83770,1,1,21,07:50.0,1616333870,Operation,0,12,1
1061667,8341,11,0.25,21:19:02,3/20/2021,83809,1,1,24,19:02.0,1616262542,Operation,0,12,1
1061668,8342,11,12.3,21:19:10,3/20/2021,83809,1,1,24,19:10.0,1616262550,Operation,0,12,1
1061669,8343,11,61,21:19:26,3/20/2021,83809,1,1,24,19:26.0,1616262566,Operation,0,12,1
1061670,8344,11,-200,21:19:33,3/20/2021,83809,1,1,24,19:33.0,1616262573,Operation,0,12,1
1061672,8346,11,7.8,21:19:50,3/20/2021,83809,1,1,24,19:50.0,1616262590,Operation,0,12,1
1061673,9286,11,8,21:20:24,3/20/2021,83809,1,1,24,20:24.0,1616262624,Operation,0,12,1
1061674,9287,11,1.38,21:20:31,3/20/2021,83809,1,1,24,20:31.0,1616262631,Operation,0,12,1
1061753,8341,11,0.23,23:35:58,3/20/2021,83712,1,1,24,35:58.0,1616270758,Operation,0,12,1
1061754,8342,11,12.3,23:36:03,3/20/2021,83712,1,1,24,36:03.0,1616270763,Operation,0,12,1
1061755,8343,11,58,23:36:16,3/20/2021,83712,1,1,24,36:16.0,1616270776,Operation,0,12,1
1061756,8344,11,-205,23:36:46,3/20/2021,83712,1,1,24,36:46.0,1616270806,Operation,0,12,1
1061758,8346,11,7.8,23:36:53,3/20/2021,83712,1,1,24,36:53.0,1616270813,Operation,0,12,1
1061759,9286,11,8.1,23:37:01,3/20/2021,83712,1,1,24,37:01.0,1616270821,Operation,0,12,1
1061760,9287,11,1.38,23:37:04,3/20/2021,83712,1,1,24,37:04.0,1616270824,Operation,0,12,1
1061872,8341,11,0.21,2:13:37,3/21/2021,83712,1,1,24,13:37.0,1616280217,Operation,0,12,1
1061873,8342,11,12.3,2:13:42,3/21/2021,83712,1,1,24,13:42.0,1616280222,Operation,0,12,1
1061874,8343,11,62,2:13:58,3/21/2021,83712,1,1,24,13:58.0,1616280238,Operation,0,12,1
1061875,8344,11,-205,2:14:05,3/21/2021,83712,1,1,24,14:05.0,1616280245,Operation,0,12,1
1061877,8346,11,7.8,2:14:12,3/21/2021,83712,1,1,24,14:12.0,1616280252,Operation,0,12,1
1061878,9286,11,8.1,2:14:21,3/21/2021,83712,1,1,24,14:21.0,1616280261,Operation,0,12,1
1061879,9287,11,1.38,2:14:25,3/21/2021,83712,1,1,24,14:25.0,1616280265,Operation,0,12,1
1061979,8341,11,0.21,5:35:28,3/21/2021,83809,1,1,24,35:28.0,1616292328,Operation,0,12,1
1061980,8342,11,12.3,5:35:31,3/21/2021,83809,1,1,24,35:31.0,1616292331,Operation,0,12,1
1061981,8343,11,62,5:35:36,3/21/2021,83809,1,1,24,35:36.0,1616292336,Operation,0,12,1
1061982,8344,11,-205,5:35:41,3/21/2021,83809,1,1,24,35:41.0,1616292341,Operation,0,12,1
1068160,8341,11,0.22,20:37:01,3/21/2021,83712,1,1,24,37:01.0,1616346421,Operation,0,12,1
1068161,8342,11,12.3,20:37:19,3/21/2021,83712,1,1,24,37:19.0,1616346439,Operation,0,12,1
1068162,8343,11,61,20:37:42,3/21/2021,83712,1,1,24,37:42.0,1616346462,Operation,0,12,1
1068163,8344,11,-205,20:37:48,3/21/2021,83712,1,1,24,37:48.0,1616346468,Operation,0,12,1
1068165,8346,11,7.8,20:37:55,3/21/2021,83712,1,1,24,37:55.0,1616346475,Operation,0,12,1
1068166,9286,11,8.1,20:38:03,3/21/2021,83712,1,1,24,38:03.0,1616346483,Operation,0,12,1
1068167,9287,11,1.38,20:38:07,3/21/2021,83712,1,1,24,38:07.0,1616346487,Operation,0,12,1
1068272,8341,11,0.2,23:46:33,3/21/2021,83698,1,1,24,46:33.0,1616357793,Operation,0,12,1
1068273,8342,11,12.3,23:46:36,3/21/2021,83698,1,1,24,46:36.0,1616357796,Operation,0,12,1
1068274,8343,11,65,23:46:40,3/21/2021,83698,1,1,24,46:40.0,1616357800,Operation,0,12,1
1068275,8344,11,-200,23:46:44,3/21/2021,83698,1,1,24,46:44.0,1616357804,Operation,0,12,1
1068277,8346,11,7.8,23:46:55,3/21/2021,83698,1,1,24,46:55.0,1616357815,Operation,0,12,1
1068280,9286,11,8,23:47:25,3/21/2021,83698,1,1,24,47:25.0,1616357845,Operation,0,12,1
1068281,9287,11,1.35,23:47:32,3/21/2021,83698,1,1,24,47:32.0,1616357852,Operation,0,12,1
1068372,8341,11,0.2,2:15:31,3/22/2021,83698,1,1,24,15:31.0,1616363131,Operation,0,12,1
1068373,8342,11,12.3,2:15:34,3/22/2021,83698,1,1,24,15:34.0,1616363134,Operation,0,12,1
1068374,8343,11,64,2:15:37,3/22/2021,83698,1,1,24,15:37.0,1616363137,Operation,0,12,1
1068375,8344,11,-200,2:15:40,3/22/2021,83698,1,1,24,15:40.0,1616363140,Operation,0,12,1
1068377,8346,11,7.8,2:15:49,3/22/2021,83698,1,1,24,15:49.0,1616363149,Operation,0,12,1
1068380,9286,11,8,2:16:11,3/22/2021,83698,1,1,24,16:11.0,1616363171,Operation,0,12,1
1068381,9287,11,1.36,2:16:15,3/22/2021,83698,1,1,24,16:15.0,1616363175,Operation,0,12,1
1068481,8341,11,0.21,5:09:53,3/22/2021,83712,1,1,24,09:53.0,1616373593,Operation,0,12,1
1068482,8342,11,12.3,5:09:56,3/22/2021,83712,1,1,24,09:56.0,1616373596,Operation,0,12,1
1068483,8343,11,63,5:10:02,3/22/2021,83712,1,1,24,10:02.0,1616373602,Operation,0,12,1
1068484,8344,11,-200,5:10:08,3/22/2021,83712,1,1,24,10:08.0,1616373608,Operation,0,12,1
1068486,8346,11,7.8,5:10:14,3/22/2021,83712,1,1,24,10:14.0,1616373614,Operation,0,12,1
1068487,9286,11,8.1,5:10:21,3/22/2021,83712,1,1,24,10:21.0,1616373621,Operation,0,12,1
1068488,9287,11,1.36,5:10:24,3/22/2021,83712,1,1,24,10:24.0,1616373624,Operation,0,12,1
1068590,9286,11,8,9:13:39,3/22/2021,83793,1,1,24,13:39.0,1616388219,Operation,0,2.02103E+13,1
1068591,9287,11,1.39,9:13:50,3/22/2021,83793,1,1,24,13:50.0,1616388230,Operation,0,2.02103E+13,1
1068592,8341,11,0.25,9:14:10,3/22/2021,83793,1,1,24,14:10.0,1616388250,Operation,0,2.02103E+13,1
1068593,8342,11,12.3,9:14:19,3/22/2021,83793,1,1,24,14:19.0,1616388259,Operation,0,2.02103E+13,1
1068594,8343,11,65,9:14:26,3/22/2021,83793,1,1,24,14:26.0,1616388266,Operation,0,2.02103E+13,1
1068595,8344,11,-205,9:14:43,3/22/2021,83793,1,1,24,14:43.0,1616388283,Operation,0,2.02103E+13,1
1068597,8346,11,7.8,9:15:07,3/22/2021,83793,1,1,24,15:07.0,1616388307,Operation,0,2.02103E+13,1
1071721,9343,11,105,20:22:10,3/21/2021,83783,1,1,21,22:10.0,1616345530,Operation,0,12,1
1071735,9357,11,20,20:23:46,3/21/2021,83783,1,1,21,23:46.0,1616345626,Operation,0,12,1
1071755,9375,11,46,20:25:20,3/21/2021,83783,1,1,21,25:20.0,1616345720,Operation,0,12,1
1071849,9343,11,105,23:08:37,3/21/2021,83776,1,1,21,08:37.0,1616355517,Operation,0,12,1
1071863,9357,11,19,23:09:59,3/21/2021,83776,1,1,21,09:59.0,1616355599,Operation,0,12,1
1071883,9375,11,50,23:11:10,3/21/2021,83776,1,1,21,11:10.0,1616355670,Operation,0,12,1
1061984,8346,11,7.8,5:35:48,3/21/2021,83809,1,1,24,35:48.0,1616292348,Operation,0,12,1
1061985,9286,11,8.1,5:35:56,3/21/2021,83809,1,1,24,35:56.0,1616292356,Operation,0,12,1
1061986,9287,11,1.38,5:36:00,3/21/2021,83809,1,1,24,36:00.0,1616292360,Operation,0,12,1
1062077,8341,11,0.23,8:47:54,3/21/2021,83808,1,1,24,47:54.0,1616303874,Operation,0,12,1
1062078,8342,11,0.23,8:48:19,3/21/2021,83808,1,1,24,48:19.0,1616303899,Operation,0,12,1
1062079,8343,11,64,8:48:27,3/21/2021,83808,1,1,24,48:27.0,1616303907,Operation,0,12,1
1062080,8344,11,-240,8:48:38,3/21/2021,83808,1,1,24,48:38.0,1616303918,Operation,0,12,1
1062082,8346,11,8,8:48:55,3/21/2021,83808,1,1,24,48:55.0,1616303935,Operation,0,12,1
1062158,8343,11,62,11:40:07,3/21/2021,83808,1,1,24,40:07.0,1616314207,Operation,0,12,1
1062159,8344,11,-210,11:40:19,3/21/2021,83808,1,1,24,40:19.0,1616314219,Operation,0,12,1
1062161,8346,11,8,11:40:28,3/21/2021,83808,1,1,24,40:28.0,1616314228,Operation,0,12,1
1062208,8341,11,0.23,14:15:51,3/21/2021,83808,1,1,24,15:51.0,1616323551,Operation,0,12,1
1062209,8343,11,65,14:16:05,3/21/2021,83808,1,1,24,16:05.0,1616323565,Operation,0,12,1
1062210,8344,11,-210,14:16:13,3/21/2021,83808,1,1,24,16:13.0,1616323573,Operation,0,12,1
1062212,8346,11,7.8,14:16:38,3/21/2021,83808,1,1,24,16:38.0,1616323598,Operation,0,12,1
1062295,9286,11,8.1,17:17:02,3/21/2021,83808,1,1,24,17:02.0,1616334422,Operation,0,12,1
1062296,9287,11,1.38,17:17:02,3/21/2021,83808,1,1,24,17:02.0,1616334422,Operation,0,12,1
1079469,9343,11,103,20:12:03,3/22/2021,83683,1,1,21,12:03.0,1616427723,Operation,0,12,1
1079483,9357,11,22,20:17:11,3/22/2021,83683,1,1,21,17:11.0,1616428031,Operation,0,12,1
1079503,9375,11,48,20:23:44,3/22/2021,83683,1,1,21,23:44.0,1616428424,Operation,0,12,1
1079597,9343,11,106,23:01:39,3/22/2021,83770,1,1,21,01:39.0,1616437899,Operation,0,12,1
1079611,9357,11,19,23:04:20,3/22/2021,83770,1,1,21,04:20.0,1616438060,Operation,0,12,1
1079631,9375,11,46,23:08:20,3/22/2021,83770,1,1,21,08:20.0,1616438300,Operation,0,12,1
1079725,9343,11,106,2:25:04,3/23/2021,83683,1,1,21,25:04.0,1616450104,Operation,0,12,1
1079739,9357,11,18,2:27:57,3/23/2021,83683,1,1,21,27:57.0,1616450277,Operation,0,12,1
1079759,9375,11,43,2:30:21,3/23/2021,83683,1,1,21,30:21.0,1616450421,Operation,0,12,1
1079852,9343,11,108,5:02:54,3/23/2021,83770,1,1,21,02:54.0,1616459574,Operation,0,12,1
1079866,9357,11,16,5:05:27,3/23/2021,83770,1,1,21,05:27.0,1616459727,Operation,0,12,1
1079886,9375,11,55,5:07:48,3/23/2021,83770,1,1,21,07:48.0,1616459868,Operation,0,12,1
1081261,8341,11,0.23,20:30:36,3/22/2021,83823,1,1,24,30:36.0,1616428836,Operation,0,12,1
1081262,8342,11,12.3,20:31:16,3/22/2021,83823,1,1,24,31:16.0,1616428876,Operation,0,12,1
1081263,8343,11,63,20:31:28,3/22/2021,83823,1,1,24,31:28.0,1616428888,Operation,0,12,1
1081264,8344,11,-205,20:31:45,3/22/2021,83823,1,1,24,31:45.0,1616428905,Operation,0,12,1
1081266,8346,11,7.9,20:32:14,3/22/2021,83823,1,1,24,32:14.0,1616428934,Operation,0,12,1
1081354,8341,11,0.23,23:31:14,3/22/2021,83823,1,1,24,31:14.0,1616439674,Operation,0,12,1
1081355,8342,11,12.3,23:31:15,3/22/2021,83823,1,1,24,31:15.0,1616439675,Operation,0,12,1
1081356,8343,11,61,23:31:21,3/22/2021,83823,1,1,24,31:21.0,1616439681,Operation,0,12,1
1081357,8344,11,-205,23:31:23,3/22/2021,83823,1,1,24,31:23.0,1616439683,Operation,0,12,1
1081359,8346,11,7.9,23:31:29,3/22/2021,83823,1,1,24,31:29.0,1616439689,Operation,0,12,1
1081362,9286,11,8,23:32:42,3/22/2021,83823,1,1,24,32:42.0,1616439762,Operation,0,12,1
1081363,9287,11,1.39,23:32:45,3/22/2021,83823,1,1,24,32:45.0,1616439765,Operation,0,12,1
1071977,9343,11,107,2:19:54,3/22/2021,83776,1,1,21,19:54.0,1616363394,Operation,0,12,1
1071991,9357,11,16,2:22:28,3/22/2021,83776,1,1,21,22:28.0,1616363548,Operation,0,12,1
1072011,9375,11,54,2:25:17,3/22/2021,83776,1,1,21,25:17.0,1616363717,Operation,0,12,1
1072049,9343,11,110,5:01:24,3/22/2021,83783,1,1,21,01:24.0,1616373084,Operation,0,12,1
1072063,9357,11,13,5:03:29,3/22/2021,83783,1,1,21,03:29.0,1616373209,Operation,0,12,1
1072083,9375,11,52,5:04:54,3/22/2021,83783,1,1,21,04:54.0,1616373294,Operation,0,12,1
1072233,9343,11,104,8:59:40,3/22/2021,83715,1,1,21,59:40.0,1616387380,Operation,0,2.02103E+13,1
1072247,9357,11,14,9:03:23,3/22/2021,83715,1,1,21,03:23.0,1616387603,Operation,0,2.02103E+13,1
1072267,9375,11,54,9:05:34,3/22/2021,83715,1,1,21,05:34.0,1616387734,Operation,0,2.02103E+13,1
1072361,9343,11,103,11:42:14,3/22/2021,83715,1,1,21,42:14.0,1616397134,Operation,0,2.02103E+13,1
1072375,9357,11,21,11:45:29,3/22/2021,83715,1,1,21,45:29.0,1616397329,Operation,0,2.02103E+13,1
1072395,9375,11,48,11:47:10,3/22/2021,83715,1,1,21,47:10.0,1616397430,Operation,0,2.02103E+13,1
1072433,9343,11,100,14:34:26,3/22/2021,83715,1,1,21,34:26.0,1616407466,Operation,0,2.02103E+13,1
1072447,9357,11,26,14:36:35,3/22/2021,83715,1,1,21,36:35.0,1616407595,Operation,0,2.02103E+13,1
1072467,9375,11,52,14:38:30,3/22/2021,83715,1,1,21,38:30.0,1616407710,Operation,0,2.02103E+13,1
1072617,9343,11,99,17:47:05,3/22/2021,83715,1,1,21,47:05.0,1616419025,Operation,0,2.02103E+13,1
1072631,9357,11,26,17:49:01,3/22/2021,83715,1,1,21,49:01.0,1616419141,Operation,0,2.02103E+13,1
1072651,9375,11,52,17:52:02,3/22/2021,83715,1,1,21,52:02.0,1616419322,Operation,0,2.02103E+13,1
1072700,8341,11,0.25,11:04:49,3/22/2021,83793,1,1,24,04:49.0,1616394889,Operation,0,2.02103E+13,1
1072701,8342,11,12.3,11:04:54,3/22/2021,83793,1,1,24,04:54.0,1616394894,Operation,0,2.02103E+13,1
1072702,8343,11,63,11:05:04,3/22/2021,83793,1,1,24,05:04.0,1616394904,Operation,0,2.02103E+13,1
1072703,8344,11,-205,11:05:11,3/22/2021,83793,1,1,24,05:11.0,1616394911,Operation,0,2.02103E+13,1
1072705,8346,11,7.8,11:05:24,3/22/2021,83793,1,1,24,05:24.0,1616394924,Operation,0,2.02103E+13,1
1072706,9286,11,8,11:05:34,3/22/2021,83793,1,1,24,05:34.0,1616394934,Operation,0,2.02103E+13,1
1072707,9287,11,1.39,11:05:40,3/22/2021,83793,1,1,24,05:40.0,1616394940,Operation,0,2.02103E+13,1
1072814,8343,11,65,15:03:40,3/22/2021,83793,1,1,24,03:40.0,1616409220,Operation,0,2.02103E+13,1
1072815,8344,11,-205,15:03:43,3/22/2021,83793,1,1,24,03:43.0,1616409223,Operation,0,2.02103E+13,1
1072816,8346,11,7.8,15:03:51,3/22/2021,83793,1,1,24,03:51.0,1616409231,Operation,0,2.02103E+13,1
1072932,8346,11,7.8,17:23:40,3/22/2021,83793,1,1,24,23:40.0,1616417620,Operation,0,2.02103E+13,1
1072941,8341,11,0.22,17:25:31,3/22/2021,83793,1,1,24,25:31.0,1616417731,Operation,0,2.02103E+13,1
1072942,8342,11,12.3,17:25:35,3/22/2021,83793,1,1,24,25:35.0,1616417735,Operation,0,2.02103E+13,1
1072943,8343,11,66,17:25:40,3/22/2021,83793,1,1,24,25:40.0,1616417740,Operation,0,2.02103E+13,1
1072944,8344,11,-205,17:25:46,3/22/2021,83793,1,1,24,25:46.0,1616417746,Operation,0,2.02103E+13,1
1072948,9286,11,8,17:27:45,3/22/2021,83793,1,1,24,27:45.0,1616417865,Operation,0,2.02103E+13,1
1072949,9287,11,1.39,17:27:48,3/22/2021,83793,1,1,24,27:48.0,1616417868,Operation,0,2.02103E+13,1
1089095,9343,11,99,14:11:05,3/23/2021,83769,1,1,21,11:05.0,1616492465,Operation,0,12,1
1089109,9357,11,28,14:15:33,3/23/2021,83769,1,1,21,15:33.0,1616492733,Operation,0,12,1
1089129,9375,11,53,14:19:04,3/23/2021,83769,1,1,21,19:04.0,1616492944,Operation,0,12,1
1089224,9343,11,99,17:24:16,3/23/2021,83706,1,1,21,24:16.0,1616504056,Operation,0,12,1
1089238,9357,11,28,17:26:58,3/23/2021,83706,1,1,21,26:58.0,1616504218,Operation,0,12,1
1089258,9375,11,53,17:28:49,3/23/2021,83706,1,1,21,28:49.0,1616504329,Operation,0,12,1
1091758,8346,11,7.8,14:18:34,3/23/2021,83712,1,1,24,18:34.0,1616492914,Operation,0,12,1
1091760,8341,11,0.2,14:18:49,3/23/2021,83712,1,1,24,18:49.0,1616492929,Operation,0,12,1
1091761,8343,11,66,14:19:04,3/23/2021,83712,1,1,24,19:04.0,1616492944,Operation,0,12,1
1091762,8344,11,-200,14:19:08,3/23/2021,83712,1,1,24,19:08.0,1616492948,Operation,0,12,1
1091763,8342,11,12.3,14:19:12,3/23/2021,83712,1,1,24,19:12.0,1616492952,Operation,0,12,1
1091766,9286,11,8.1,14:19:26,3/23/2021,83712,1,1,24,19:26.0,1616492966,Operation,0,12,1
1091767,9287,11,1.38,14:19:33,3/23/2021,83712,1,1,24,19:33.0,1616492973,Operation,0,12,1
1091923,8346,11,7.8,17:32:47,3/23/2021,83712,1,1,24,32:47.0,1616504567,Operation,0,12,1
1091925,8341,11,0.2,17:32:54,3/23/2021,83712,1,1,24,32:54.0,1616504574,Operation,0,12,1
1091926,8343,11,67,17:32:59,3/23/2021,83712,1,1,24,32:59.0,1616504579,Operation,0,12,1
1091927,8344,11,-200,17:33:02,3/23/2021,83712,1,1,24,33:02.0,1616504582,Operation,0,12,1
1091928,8342,11,12.3,17:33:06,3/23/2021,83712,1,1,24,33:06.0,1616504586,Operation,0,12,1
1091931,9286,11,8.1,17:33:14,3/23/2021,83712,1,1,24,33:14.0,1616504594,Operation,0,12,1
1091932,9287,11,1.36,17:33:18,3/23/2021,83712,1,1,24,33:18.0,1616504598,Operation,0,12,1
1091988,9286,11,8,20:11:49,3/23/2021,83825,1,1,24,11:49.0,1616514109,Operation,0,12,1
1091989,9287,11,1.39,20:12:54,3/23/2021,83825,1,1,24,12:54.0,1616514174,Operation,0,12,1
1091990,8346,11,7.8,20:13:09,3/23/2021,83825,1,1,24,13:09.0,1616514189,Operation,0,12,1
1091992,8341,11,0.22,20:13:58,3/23/2021,83825,1,1,24,13:58.0,1616514238,Operation,0,12,1
1091993,8343,11,64,20:14:17,3/23/2021,83825,1,1,24,14:17.0,1616514257,Operation,0,12,1
1091994,8344,11,-205,20:14:37,3/23/2021,83825,1,1,24,14:37.0,1616514277,Operation,0,12,1
1091995,8342,11,12.3,20:14:51,3/23/2021,83825,1,1,24,14:51.0,1616514291,Operation,0,12,1
1092150,8346,11,7.8,23:43:33,3/23/2021,83793,1,1,24,43:33.0,1616526813,Operation,0,12,1
1092151,9286,11,8,23:43:53,3/23/2021,83793,1,1,24,43:53.0,1616526833,Operation,0,12,1
1092161,8341,11,0.24,23:46:52,3/23/2021,83793,1,1,24,46:52.0,1616527012,Operation,0,12,1
1092162,9287,11,1.38,23:47:13,3/23/2021,83793,1,1,24,47:13.0,1616527033,Operation,0,12,1
1092163,8343,11,64,23:47:37,3/23/2021,83793,1,1,24,47:37.0,1616527057,Operation,0,12,1
1092164,8344,11,-205,23:47:55,3/23/2021,83793,1,1,24,47:55.0,1616527075,Operation,0,12,1
1092165,8342,11,12.3,23:48:01,3/23/2021,83793,1,1,24,48:01.0,1616527081,Operation,0,12,1
1092258,9286,11,8,2:23:50,3/24/2021,83793,1,1,24,23:50.0,1616536430,Operation,0,12,1
1092259,9287,11,1.38,2:23:55,3/24/2021,83793,1,1,24,23:55.0,1616536435,Operation,0,12,1
1092260,8346,11,7.8,2:24:23,3/24/2021,83793,1,1,24,24:23.0,1616536463,Operation,0,12,1
1092262,8341,11,0.24,2:24:55,3/24/2021,83793,1,1,24,24:55.0,1616536495,Operation,0,12,1
1092263,8343,11,64,2:25:37,3/24/2021,83793,1,1,24,25:37.0,1616536537,Operation,0,12,1
1092264,8344,11,-205,2:25:45,3/24/2021,83793,1,1,24,25:45.0,1616536545,Operation,0,12,1
1092265,8342,11,12.3,2:25:46,3/24/2021,83793,1,1,24,25:46.0,1616536546,Operation,0,12,1
1092294,8346,11,7.8,5:02:50,3/24/2021,83825,1,1,24,02:50.0,1616545970,Operation,0,12,1
1092296,8341,11,0.2,5:04:01,3/24/2021,83825,1,1,24,04:01.0,1616546041,Operation,0,12,1
1092297,8343,11,68,5:04:15,3/24/2021,83825,1,1,24,04:15.0,1616546055,Operation,0,12,1
1092298,8344,11,-205,5:04:21,3/24/2021,83825,1,1,24,04:21.0,1616546061,Operation,0,12,1
1092299,8342,11,12.3,5:04:26,3/24/2021,83825,1,1,24,04:26.0,1616546066,Operation,0,12,1
1092302,9286,11,8,5:04:44,3/24/2021,83825,1,1,24,04:44.0,1616546084,Operation,0,12,1
1081447,8341,11,0.23,2:10:59,3/23/2021,83808,1,1,24,10:59.0,1616449259,Operation,0,12,1
